,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
347,0.12812504768371583,0.011691519671867767,0.0,0.0,0.0001,"(25, 25)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 7}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5,0.5,7.022052986961933e-17,225,0.5,0.5,0.500558659217877,0.5000000000000001,0.5005580357142856,0.5002233389864326,0.0002735333492770502
348,0.15626354217529298,0.009904524619573118,0.0,0.0,0.0001,"(25, 25)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 8}",0.4992711370262391,0.5000000000000001,0.5,0.5000000000000001,0.5044843049327354,0.5007496115181002,0.0018867982406045672,218,0.5091557359347049,0.49981765134938,0.49981765134938,0.5000000000000001,0.5016741071428571,0.5020930291552644,0.0035997994963231686
349,0.16565365791320802,0.012514131594811616,0.0,0.0,0.0001,"(25, 25)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 9}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5,0.5,7.022052986961933e-17,225,0.5,0.5,0.5,0.5000000000000001,0.49999999999999994,0.5,5.551115123125783e-17
350,0.16874823570251465,0.011692908734860768,0.0,0.0,0.0001,"(25, 25)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 10}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5,0.5,7.022052986961933e-17,225,0.5,0.5,0.5,0.5000000000000001,0.49999999999999994,0.5,5.551115123125783e-17
351,0.17187347412109374,0.04940912579286311,0.0,0.0,0.0001,"(25, 25)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 15}",0.5022321428571429,0.5037354227405249,0.5,0.5000000000000001,0.49927007299270076,0.5010485399101056,0.0016723116750457323,167,0.5093148580532906,0.5042869250923967,0.5011289317017712,0.5000000000000001,0.49999999999999994,0.5029461429694917,0.0035502113206007818
352,0.16874184608459472,0.026877328296693273,0.003125,0.006250000000000001,0.0001,"(25, 25)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 20}",0.5022321428571429,0.5037354227405249,0.5,0.5000000000000001,0.49927007299270076,0.5010485399101056,0.0016723116750457323,167,0.5093148580532906,0.5042869250923967,0.5011289317017712,0.5000000000000001,0.49999999999999994,0.5029461429694917,0.0035502113206007818
353,0.17190847396850586,0.04072291100473241,0.0,0.0,0.0001,"(25, 25)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 25}",0.5022321428571429,0.5037354227405249,0.5,0.5000000000000001,0.49927007299270076,0.5010485399101056,0.0016723116750457323,167,0.5093148580532906,0.5042869250923967,0.5011289317017712,0.5000000000000001,0.49999999999999994,0.5029461429694917,0.0035502113206007818
354,0.16563329696655274,0.036436578887003884,0.0031251430511474608,0.0062502861022949215,0.0001,"(25, 25)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 30}",0.5022321428571429,0.5037354227405249,0.5,0.5000000000000001,0.49927007299270076,0.5010485399101056,0.0016723116750457323,167,0.5093148580532906,0.5042869250923967,0.5011289317017712,0.5000000000000001,0.49999999999999994,0.5029461429694917,0.0035502113206007818
355,0.16874942779541016,0.0347996536838395,0.0031251430511474608,0.0062502861022949215,0.0001,"(25, 25)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 35}",0.5022321428571429,0.5037354227405249,0.5,0.5000000000000001,0.49927007299270076,0.5010485399101056,0.0016723116750457323,167,0.5093148580532906,0.5042869250923967,0.5011289317017712,0.5000000000000001,0.49999999999999994,0.5029461429694917,0.0035502113206007818
356,0.17499856948852538,0.030298564724687015,0.0,0.0,0.0001,"(25, 25)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 40}",0.5022321428571429,0.5037354227405249,0.5,0.5000000000000001,0.49927007299270076,0.5010485399101056,0.0016723116750457323,167,0.5093148580532906,0.5042869250923967,0.5011289317017712,0.5000000000000001,0.49999999999999994,0.5029461429694917,0.0035502113206007818
